,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
0,10 May 2023,poseyfan,9," A scene between an intelligent raccoon, a rabbit with artificial legs, a walrus with wheels and an otter with metal arms made me cry
","Guardians of the Galaxy Volume 3 is chaotic, weird and oftentimes ridiculous, but it is also full of heart, emotion and great themes.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
1,4 May 2023,ta-98251,8," A Fitting and Heartfelt End to the Trilogy
",Having sat through some phase 4 films that failed to inspire... Guardians feels like a breath of fresh air. It's less a run of the mill superhero film and more a out of world space adventure handled with care by James Gunn.,/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
2,8 May 2023,jace_the_film_guy,9," One of the Best MCU Trilogies
","Up to this point, there has been one trilogy in the MCU that has been excellent from start to finish. It's time to add another one to that list. ""Guardians of the Galaxy Vol. 3"" is a more than fitting conclusion to the narrative of these characters. James Gunn (writer/director) took his time creating connections and depth to each of the individual story-arcs.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
3,7 May 2023,gcsman,9," This is one of the best MCU movies, hands down
","""There is no God. That's why I stepped in."" I have to admit, this is one of THE best lines ever spoken by a supervillain - it concisely captures their whole reason for being. (Seems like that would have been a perfect thing for Thanos to say.) Oddly though, for once there's no real backstory for the High Evolutionary, as there usually is for Marvel villains, but that might have been just too much material. Quite appropriately, all the attention is really on our scruffy, argumentative, and lovable heros, the Guardians.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
4,3 May 2023,AfricanBro,8," I am groot
","Firstly Adam warlock's intro was marvelous, which made me hate Kang's depiction in Quantumania even more because Adam seems way more hardcore than Kang was shown(shown, not talked about). Same with the high evolutionary, they delivered on their reputation.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
5,3 May 2023,breneff,9," A Beautifully Dark and Goofy Goodbye
","This. This is what I've wanted. Yeah some of the jokes are a bit too silly and the tone is a bit confusing at times. But the end result for me is probably the most heartfelt emotional reaction from me to a comic book movie since Endgame. It's not a perfect film, I am conflicted with what the did with Adam Warlock. And the main villain is a little hammy. But the personal relationship between the guardians and where they take them is dark, heartbreaking, and also beautiful. This is also the best performance from Chris Pratt probably his entire time playing this character. But the person who steals the show is Rocket. I don't know how but they need to change the rules degree voice acting performances can be nominated for Oscars because it was incredible. This is the most emotionally satisfying experience I've had with the MCU in a very long time. And every critic who is saying that the movie is too schmaltzy or sappy... doesn't understand how much these characters not only mean to people but also James Gunn. This isn't just a final chapter of a story, it's a goodbye to a set of characters and films that changed the landscape of not only the tone and vibe of superhero movies but also changed the fact that weird unknown characters who have strange stories can be highlighted in these films.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
6,4 May 2023,josephbannister,10," Best Marvel film this year
","It all leads back to where we once started off as all great trilogies have indicated from the past. But GOTG surpasses expectations with what is nothing short of phenomenal performances by the cast and truly well written and does not shy away from what could only be understood from what requires a sense of maturity to understand. Rockets back story alone is on occasion dark and incredibly sad it had me in tears at a few instances during the film. Honestly I did not expect this, James Gunn yet again provides an absolutely beautiful piece of cinematography and I have to say I really hope in the future they dive back into the story of the colony . With Adam warlock finally in the MCU it's most likely there will be some cameos. But it does deliver in the traditional guardians humor but this film is meant about more for the mature audience of marvel. Trust me this is a great film.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
7,3 May 2023,georgewhittingham1,9," A perfect send off for the Guardians
",A near perfect end to an incredible Marvel trilogy.,/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
8,10 May 2023,coasteraddict-16796,10," I Cried Four Times
","I'm not one to cry at movies often, but this one broke me. Four is merely an estimate. I spent the entire last hour of the film in and out of tears. Guardians of the Galaxy Vol. 3 is an unexpected masterpiece, and a work of art that absolutely broke me.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
9,3 May 2023,cthirlby,10," Emotional and energetic!
","This is probably my favourite of the Guardians Of The Galaxy movies. James Gunn toned it down in the comedy department with this one to give us a more complex, intriguing and serious story. The film kept all the charm of the crew in it and still had the unique style that the guardians movies have. Mostly to do with the music, always look forward to music in these movies and the soundtrack was fantastic! Emotional and energetic! I loved it! It managed to give us a really emotional story for Rocket whilst having time for everyone else in the film, it was very well written to do that with so many cast members involved. The Rocket storyline is absolutely tragic, and it was really upsetting to hear and watch, even made me cry. The things they did and hearing him cry and squeal as he was ripped apart was really sad and to have what happened to his friends too was the bit that made me cry, the pain of rocket is really heartbreaking as all he wanted to do was free his friends and live with them. There was a lot of shock in the film as things happened that I wouldn't expect and that was great too. Drax who we have had glimpses of has been fully fleshed out in this one with talking about his daughter again which is a big part of the character and him being told he was made to be a dad. Star Lord got more of his Earth story being told and going back to see his grandpa was really cool. Everyone else was really cool too and more Cosmo was awesome! Adam Warlock was good and I can't wait to see more of him but he was a side character for now. It was quite dark for a marvel film with bloody scenes and even the F word was in there! Really enjoyed a more gritty tone in marvel. It was an emotional journey with our characters for one last time and it was one that was awesome but made me cry. Can't wait to see the new guardians of the galaxy at play as they have really cool characters in that roster. Fantastic movie! Loved it to bits!",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
10,3 May 2023,ossie85,8," Rocket and Love
","This is a fun and exciting space adventure that's elevated by the great heart and humor of its characters, especially Rocket. Throughout the movie, Rocket's character is at the core of the story, and his journey is one of the most interesting and impactful elements of the film.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
11,5 May 2023,Chance_Boudreaux19,7," Much better than most of the recent Marvel projects but not as strong as the previous Guardians of the Galaxy instalments
","So first of all, everything to do with Rocket in this movie is absolutely incredible and heartfelt. I'd even argue that his flashbacks are some of the best scenes we've seen in any Marvel film to date. On top of that, I really appreciated just how much this whole movie pushes the boundaries of its PG13 rating. We get the first Marvel f-bomb as well as some pretty gory moments by MCU standards. It can clearly be seen that James Gunn was given a lot of leeway to make the movie he wanted and so he was able to get away with a lot more and make callbacks to his horror roots. Additionally, the whole Guardians team has great chemistry together as always and it's great to just be able to see them interact with each other again. I liked the way the movie dealt with Gamora returning and her relationship with Peter Quill. On top of that, I loved the moment when the movie jokingly hinted that we might get something between Star Lord and Nebula which oddly enough I wish we did get, it would've been a great subversion of expectations.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
12,11 May 2023,Mysterygeneration,9," Finally, Marvel start to return to its roots
","The most unlikely hit of Marvel's string of hits, in retrospect, focused on the most unusual of families. With a rowdy and frequently emotional sequel that seems very much like a proper finale, ""Guardians of the Galaxy Vol. 3"" makes that point with great effect. This is mostly due to writer-director James Gunn moving his skills to competitor DC.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
13,3 May 2023,Jeremy_Urquhart,7," A messy but enjoyable send-off
","Guardians of the Galaxy Vol. 3 is a bit of a tonal mess, and quite easily my least favourite of the three. That being said, it's entertaining and I had a good deal of fun watching it... but I can't call it a slam dunk. That puts it behind the original, which is hard to fault, or Vol. 2, which is a little easier to fault, but those faults don't mean too much when balanced with what works.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
14,7 August 2023,Stephanie4040,7," Wasn't prepared for how traumatic it would be!
","I love Guardians of the Galaxy - a group of misfits who are wholesome, kind, imperfect and therefore wonderful. However this movie is going to give kids the same level of trauma that Never Ending Story, Dumbo, Watership Down, Bambi, etc etc gave Gen X. Absolutely brutal animal cruelty scenes (for some reason it's easier to cope with villains who only target humans) and it had me balling my eyes out at certain points (poor Rocket and his friends). While it ends up mostly okay, I'm never watching it again as long as I live. Triggered all sorts of childhood movie PTSD - not sure it needed to be that harsh and traumatising to be honest!",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
15,10 May 2023,Her-Excellency,10," ""Ain't no thing like me, except me!"" (No, James Gunn, there really isn't). :)
","This film was A LOT darker than I ever thought a Marvel comic-book film would, or could be. It was also so much better - and the bar for GOTG was already set high in light of its past installments.",/review/rw9055087/?ref_=tt_urv,Guardians_of_the_Galaxy_Vol_3_2023
